elapsed_band_index,elapsed_band,u_shape_phase,calendar_band_index,calendar_band,event_number_cat,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,sector_proxy,entity_kind_group,prior_records_band,events,exposure_days
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,355
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,244
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,825
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,550
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,275
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,99
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,74
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,275
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,media,organisation,unknown,0,85
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,31
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,1794
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,retail,organisation,<1k,0,275
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,798
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,377
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,5
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,<1k,0,275
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,674
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,275
1,91-365,response,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,unknown,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,education,organisation,<1k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,finance,organisation,100k+,0,216
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,finance,organisation,10k-100k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,finance,organisation,<1k,0,244
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,550
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,health,organisation,100k+,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,health,organisation,unknown,0,152
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,industrial,organisation,unknown,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,100k+,0,185
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,10k-100k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,1k-10k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,646
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,large,unknown,retail,organisation,100k+,0,124
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,medium,unknown,education,organisation,<1k,0,265
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,medium,unknown,other,organisation,100k+,0,19
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,124
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,unknown,unknown,other,organisation,1k-10k,0,262
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,440
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,finance,organisation,10k-100k,0,124
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,485
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,organisation,10k-100k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,520
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,100k+,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,health,organisation,100k+,0,550
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,106
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,1k-10k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,organisation,<1k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,organisation,unknown,0,85
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,other_or_unknown,unknown,0,85
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,756
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,retail,organisation,100k+,0,32
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,1k-10k,0,275
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,282
1,91-365,response,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,other_or_unknown,unknown,0,216
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,10k-100k,0,137
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,government_body,100k+,0,275
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,366
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,321
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,organisation,unknown,0,239
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,100k+,0,275
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,10k-100k,0,825
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,1k-10k,0,275
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,1311
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,100k+,0,275
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,436
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,finance,organisation,1k-10k,0,145
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,government,government_body,unknown,0,185
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,health,organisation,100k+,0,32
1,91-365,response,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,other,organisation,10k-100k,0,275
1,91-365,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,273
1,91-365,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,874
1,91-365,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,other,organisation,1k-10k,0,275
1,91-365,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,technology,organisation,10k-100k,0,275
1,91-365,response,2,2022-2023,1,SMALL,1.0,0,small,unknown,technology,organisation,unknown,0,124
1,91-365,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,100k+,0,275
1,91-365,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,10k-100k,0,74
1,91-365,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,1k-10k,0,32
1,91-365,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,349
1,91-365,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,1k-10k,0,275
1,91-365,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,275
1,91-365,response,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,440
1,91-365,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,275
1,91-365,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,100k+,0,246
1,91-365,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,441
1,91-365,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,275
1,91-365,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,275
1,91-365,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,404
1,91-365,response,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,275
1,91-365,response,2,2022-2023,2,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,124
1,91-365,response,2,2022-2023,2,LARGE,3.0,0,unknown,unknown,education,organisation,1k-10k,0,275
1,91-365,response,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,139
1,91-365,response,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,181
1,91-365,response,2,2022-2023,3+,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,117
1,91-365,response,2,2022-2023,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,0,275
1,91-365,response,2,2022-2023,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,334
1,91-365,response,2,2022-2023,3+,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,275
1,91-365,response,2,2022-2023,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,1k-10k,1,56
1,91-365,response,2,2022-2023,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,0,129
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,government,government_body,1k-10k,0,31
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,government,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,other,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,education,organisation,10k-100k,0,550
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,other_or_unknown,10k-100k,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,195
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,306
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,1108
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,100k+,0,252
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,996
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,332
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,industrial,organisation,<1k,0,2
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,770
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,524
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,<1k,0,143
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,1105
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,other_or_unknown,unknown,0,218
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,480
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,1,949
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,395
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,1562
1,91-365,response,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,100k+,0,251
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,unknown,0,546
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,100k+,0,950
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,<1k,0,31
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,unknown,0,801
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,825
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,unknown,0,948
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,100k+,0,640
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,10k-100k,0,550
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,<1k,0,485
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,3695
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,100k+,0,426
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,unknown,0,10
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,550
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,1k-10k,0,150
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,684
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,telecom_transport,organisation,1k-10k,0,202
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,education,organisation,<1k,0,10
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,health,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,462
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,technology,organisation,10k-100k,0,203
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,unknown,unknown,other,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,unknown,unknown,other,organisation,1k-10k,0,13
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,10k-100k,1,747
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,615
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,825
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,1k-10k,0,72
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,1066
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,243
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,unknown,0,634
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,100k+,0,550
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,3332
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,100k+,0,243
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,990
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,technology,other_or_unknown,unknown,0,59
1,91-365,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,telecom_transport,organisation,1k-10k,0,202
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,unknown,0,550
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,10k-100k,0,138
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,unknown,0,36
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,<1k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,365
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,504
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,unknown,0,861
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,unknown,0,678
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,unknown,1,491
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,100k+,0,861
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,<1k,0,259
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,5546
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,100k+,0,550
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,unknown,0,37
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,100k+,0,825
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,10k-100k,0,191
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,1188
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,education,organisation,unknown,0,825
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,finance,organisation,10k-100k,1,247
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,finance,organisation,1k-10k,0,405
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,government_body,unknown,0,365
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,organisation,unknown,0,550
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,health,organisation,100k+,0,518
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,health,organisation,unknown,0,587
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,media,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,100k+,0,401
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,10k-100k,0,308
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,1k-10k,0,550
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,unknown,0,3307
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,retail,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,550
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,telecom_transport,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,education,organisation,<1k,0,273
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,other,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,other,organisation,unknown,0,407
1,91-365,response,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,retail,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,finance,organisation,unknown,0,550
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,1k-10k,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,<1k,0,29
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,921
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,industrial,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,1k-10k,0,95
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,unknown,0,2089
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,retail,organisation,unknown,0,550
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,<1k,0,26
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,unknown,0,727
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,telecom_transport,organisation,10k-100k,0,187
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,health,organisation,100k+,0,128
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,other,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,other,organisation,unknown,0,344
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,education,organisation,unknown,0,10
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,<1k,0,275
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,<1k,0,271
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,unknown,0,275
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,100k+,0,275
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,1k-10k,0,243
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,962
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,100k+,0,550
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,880
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,other_or_unknown,unknown,0,275
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,unknown,0,275
1,91-365,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,telecom_transport,organisation,unknown,0,177
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,2,165
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,0,275
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,724
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,organisation,100k+,0,29
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,151
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,health,organisation,<1k,0,259
1,91-365,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,1,638
