elapsed_band_index,elapsed_band,u_shape_phase,delayed_peak_phase,calendar_band_index,calendar_band,event_number_cat,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,sector_proxy,entity_kind_group,prior_records_band,events,exposure_days
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,167
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,327
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,industrial,organisation,100k+,0,35
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,industrial,organisation,<1k,0,92
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,540
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,505
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,other,other_or_unknown,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,1,855
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,978
0,0-180,immediate,not_applicable,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,education,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,100k+,0,696
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,finance,organisation,unknown,0,540
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,523
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,health,organisation,unknown,0,540
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,100k+,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,10k-100k,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,1k-10k,0,56
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,<1k,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,2604
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,10k-100k,0,119
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,retail,organisation,unknown,0,100
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,10k-100k,0,179
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,794
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,large,unknown,telecom_transport,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,medium,unknown,education,organisation,unknown,0,57
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,medium,unknown,health,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,1k-10k,0,145
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,306
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,medium,unknown,technology,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,unknown,unknown,other,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,10k-100k,1,496
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,120
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,610
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,10k-100k,0,119
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,1k-10k,0,252
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,<1k,0,103
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,509
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,58
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,<1k,0,92
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,unknown,0,534
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,100k+,0,308
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,2432
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,100k+,0,58
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,605
0,0-180,immediate,not_applicable,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,telecom_transport,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,unknown,0,126
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,224
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,unknown,0,396
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,unknown,0,761
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,100k+,0,629
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,10k-100k,0,245
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,<1k,0,354
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,4098
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,100k+,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,unknown,0,217
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,100k+,0,614
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,764
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,education,organisation,unknown,0,540
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,finance,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,finance,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,government_body,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,health,organisation,100k+,0,238
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,health,organisation,10k-100k,0,51
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,health,organisation,unknown,0,512
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,media,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,100k+,0,428
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,10k-100k,0,303
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,1k-10k,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,unknown,0,2541
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,retail,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,444
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,telecom_transport,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,education,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,other,organisation,1k-10k,0,163
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,other,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,retail,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,finance,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,10k-100k,0,231
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,<1k,0,119
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,875
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,industrial,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,100k+,0,66
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,unknown,0,1926
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,retail,organisation,unknown,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,<1k,0,116
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,unknown,0,497
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,small,unknown,telecom_transport,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,health,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,other,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,other,organisation,unknown,0,339
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,education,organisation,unknown,0,280
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,1k-10k,0,58
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,720
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,100k+,0,360
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,1129
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,other_or_unknown,unknown,0,275
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,telecom_transport,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,unknown,unknown,government,government_body,unknown,0,43
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,1,271
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,634
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,health,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,63
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,1,538
0,0-180,immediate,not_applicable,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,<1k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,LARGE,3.0,0,large,unknown,education,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,43
0,0-180,immediate,not_applicable,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,231
0,0-180,immediate,not_applicable,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,40
0,0-180,immediate,not_applicable,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,health,organisation,unknown,0,43
0,0-180,immediate,not_applicable,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,152
0,0-180,immediate,not_applicable,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,health,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,industrial,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,92
0,0-180,immediate,not_applicable,3,2024-2026,2,MEDIUM,2.0,0,small,unknown,finance,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,2,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,finance,organisation,100k+,1,169
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,2,761
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,2,469
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,270
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,1,132
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,98
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,180
0,0-180,immediate,not_applicable,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,3+,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,180
0,0-180,immediate,not_applicable,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,540
0,0-180,immediate,not_applicable,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,180
0,0-180,immediate,not_applicable,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,1,535
0,0-180,immediate,not_applicable,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,163
0,0-180,immediate,not_applicable,3,2024-2026,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,1,450
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,185
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,185
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,185
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,185
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,185
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,250
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,555
1,181-365,response,post_180,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,185
1,181-365,response,post_180,0,2012-2018,1,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,185
1,181-365,response,post_180,0,2012-2018,1,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,185
1,181-365,response,post_180,0,2012-2018,1,MEDIUM,2.0,0,small,unknown,finance,organisation,<1k,0,185
1,181-365,response,post_180,0,2012-2018,1,SMALL,1.0,0,small,unknown,government,organisation,10k-100k,0,185
1,181-365,response,post_180,0,2012-2018,1,SMALL,1.0,0,small,unknown,industrial,organisation,100k+,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,education,organisation,unknown,0,136
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,555
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,925
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,111
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,health,organisation,1k-10k,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,media,organisation,unknown,0,285
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,154
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,1546
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,370
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,1110
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,technology,organisation,1k-10k,0,180
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,370
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,185
1,181-365,response,post_180,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,370
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,large,unknown,industrial,organisation,unknown,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,740
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,medium,unknown,other,organisation,100k+,0,166
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,unknown,unknown,education,organisation,10k-100k,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,205
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,1k-10k,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,1,5
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,unknown,0,185
1,181-365,response,post_180,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,111
